Country Name,"Country Code","Series Name","Series Code","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]"
Slovak Republic,"SVK","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","9.84109579837748","5.77582786155949","6.14198999595652","6.66565123195824","10.5704416075225","12.0357805974299","7.3296201911553","3.12714222984608","8.55414305406645","7.54850088183423","2.70908494588384","4.48333120449611","2.7567237163814","4.59817976325028","1.61510464058238","0.957018132975143","3.9192859914629","3.6061026352289","1.40047368963025","-0.0761653295419871","-0.325219777427673","-0.520010196278266","1.31194588223228","2.51403712883812","2.66456133425431","1.93694126694223","3.14960629921268","12.7741463637611","10.5319476645211","2.75760909424272","#N/A"
Slovenia,"SVN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","13.4637296178669","9.86445061546851","8.359679907043","7.89116682856684","6.15558754451559","8.91174418658769","8.37966587492204","7.48077770703754","5.54416421752901","3.59297594249509","2.45150132316475","2.45792444195865","3.65749563284099","5.64742380573935","0.839262246793887","1.80117022137134","1.8028517194191","2.59741386039003","1.76920085881907","0.19934382657075","-0.525552285820877","-0.054999541670474","1.42910743319306","1.7386086198818","1.63052260754344","-0.05485681576061","1.91706506089259","8.83369886749452","7.44687717385838","1.96562656432512","#N/A"
South Africa,"ZAF","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","8.68042421392631","7.35411972085333","8.59777611252274","6.88054521037351","5.18148905111697","5.33895913599828","5.70189483049608","9.494713780996","5.67942414068799","-0.692039437857687","2.06285308223427","3.2439076541923","6.17781214809388","9.90998456005467","7.23809523809527","4.06749555950263","5.0008533879502","5.73797139141739","5.78016910069176","6.13282953059149","4.51869094892506","6.60290842394872","5.18618655524149","4.50987264867388","4.10285075461156","3.23238831615113","4.61874544887136","7.03987272546482","6.0752438457966","4.36115246518962","#N/A"
Sweden,"SWE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.455148578184","0.533131978766238","0.658410256243526","-0.267132668354971","0.462175756339138","0.899143734041715","2.40595834145436","2.15848213589266","1.92565534892383","0.373659828721824","0.453170852576138","1.36021468627693","2.21216883436733","3.43704910602875","-0.494460544378051","1.15798802715626","2.9611507382214","0.888377506923735","-0.044292970148682","-0.179638494114635","-0.0467847449832812","0.984269244577992","1.79449904665599","1.95353530127028","1.78415097403835","0.497367318853572","2.16319736447143","8.36929098869189","8.5486248974891","2.83581658224034","#N/A"
United Arab Emirates,"ARE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","12.2504202448139","1.5618131744907","0.877983288285867","0.87734659568512","0.662268900269008","1.1011183637571","2.34626865671642","4.06996608361593","1.61748808904197","1.96682557818842","3.06863379251996","-1.93108114782172","-2.07940317940943","0.179935336174431","5.29122604376849","1.62670837213248","1.66336510224894","#N/A"
"Egypt, Arab Rep.","EGY","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","15.7422305021595","7.18710369719992","4.62560578826438","3.87257546427489","3.07949912638332","2.68380535348546","2.26975720475955","2.73723855000334","4.50777636319303","11.2706193320519","4.86939696871988","7.64452644526434","9.31896905799229","18.3168316831684","11.7634954386443","11.2651882653185","10.0649259874818","7.11172943343082","9.4697198106492","10.0702154687481","10.370490343517","13.8136062148289","29.5066083940038","14.4014657807421","9.15279959324803","5.04493288977538","5.21404940513042","13.8956609775177","33.8847763115546","28.2705899322082","#N/A"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Last Updated: 04/08/2026,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
